run,sample_idx,topology_perturb,sample_type,solve_time,converged
1,2624,n,raw,1.7328879833221436,false
1,2638,n,raw,1.8644359111785889,false
1,2644,n,raw,1.653141975402832,false
1,2659,n,raw,1.648589849472046,false
1,2693,n,raw,1.815730094909668,false
1,2694,n,raw,1.55342698097229,false
1,2701,n,raw,0.028073787689208984,true
1,2783,n,raw,1.9110291004180908,false
1,2842,n,raw,1.5816550254821777,false
1,2848,n,raw,1.7402091026306152,false
1,2892,n,raw,1.706866979598999,false
1,2908,n,raw,2.143612861633301,false
1,2936,n,raw,1.8112380504608154,false
1,3043,n,raw,1.5904150009155273,false
1,3065,n,raw,1.7140429019927979,false
1,3069,n,raw,1.4070770740509033,false
1,3086,n,raw,2.253031015396118,false
1,3207,n,raw,0.011473894119262695,true
1,3234,n,raw,0.018275976181030273,true
1,3251,n,raw,0.011448860168457031,true
1,3449,n,raw,2.271242141723633,false
1,3477,n,raw,1.7154781818389893,false
1,3483,n,raw,1.7510511875152588,false
1,3519,n,raw,0.014292001724243164,true
1,3546,n,raw,1.4271678924560547,false
1,3550,n,raw,0.012835025787353516,true
1,3566,n,raw,1.7617440223693848,false
1,3637,n,raw,1.662471055984497,false
1,3670,n,raw,1.7576539516448975,false
1,3705,n,raw,0.011397123336791992,true
1,3715,n,raw,1.705718994140625,false
1,3721,n,raw,1.5819270610809326,false
1,3734,n,raw,1.58992600440979,false
1,3757,n,raw,2.321345090866089,false
1,3759,n,raw,2.718116044998169,false
1,3779,n,raw,1.9810380935668945,false
1,3796,n,raw,1.7447681427001953,false
1,3823,n,raw,0.01273798942565918,true
1,3856,n,raw,2.4541778564453125,false
1,3866,n,raw,1.6614198684692383,false
1,3870,n,raw,1.5080029964447021,false
1,3875,n,raw,1.5559260845184326,false
1,3899,n,raw,1.6003470420837402,false
1,3904,n,raw,1.674321174621582,false
1,3911,n,raw,1.8308148384094238,false
1,3925,n,raw,2.1665198802948,false
1,3980,n,raw,2.096781015396118,false
1,3983,n,raw,1.7827270030975342,false
1,4013,n,raw,1.9159588813781738,false
1,4051,n,raw,1.6708581447601318,false
1,4105,n,raw,1.6249949932098389,false
1,4114,n,raw,1.6093049049377441,false
1,4147,n,raw,1.844270944595337,false
1,4169,n,raw,0.01305699348449707,true
1,4192,n,raw,1.9997999668121338,false
1,4228,n,raw,2.3388569355010986,false
1,4246,n,raw,1.5182828903198242,false
1,4275,n,raw,0.011604070663452148,true
1,4320,n,raw,1.6045410633087158,false
1,4324,n,raw,0.009788036346435547,true
1,4350,n,raw,1.712446928024292,false
1,4400,n,raw,2.3544299602508545,false
1,4457,n,raw,2.2418100833892822,false
1,4480,n,raw,1.7036960124969482,false
1,4489,n,raw,1.6376700401306152,false
1,4507,n,raw,1.5703818798065186,false
1,4519,n,raw,2.514784812927246,false
1,4521,n,raw,1.6092579364776611,false
1,4532,n,raw,1.5484099388122559,false
1,4553,n,raw,2.7172069549560547,false
1,4575,n,raw,1.9206750392913818,false
1,4576,n,raw,2.0646510124206543,false
1,4588,n,raw,1.673172950744629,false
1,4614,n,raw,1.4230830669403076,false
1,4642,n,raw,1.63850998878479,false
1,4655,n,raw,0.011119842529296875,true
1,4656,n,raw,0.01109004020690918,true
1,4671,n,raw,1.599410057067871,false
1,4683,n,raw,1.664876937866211,false
1,4684,n,raw,1.5861270427703857,false
1,4699,n,raw,1.4949820041656494,false
1,4745,n,raw,2.552327871322632,false
1,4748,n,raw,0.011540889739990234,true
1,4765,n,raw,0.014403820037841797,true
1,4798,n,raw,1.6658680438995361,false
1,4806,n,raw,1.4856479167938232,false
1,4827,n,raw,0.014185905456542969,true
1,4841,n,raw,1.6118078231811523,false
1,4853,n,raw,1.5956611633300781,false
1,4856,n,raw,1.5480601787567139,false
1,4866,n,raw,2.07564115524292,false
1,4872,n,raw,2.1652610301971436,false
1,4878,n,raw,1.679945945739746,false
1,4887,n,raw,1.5168650150299072,false
1,4895,n,raw,1.5275919437408447,false
1,4896,n,raw,1.6592700481414795,false
1,4910,n,raw,1.5933730602264404,false
1,4950,n,raw,1.5935051441192627,false
1,4979,n,raw,1.3801441192626953,false
1,4980,n,raw,1.5864207744598389,false
1,5005,n,raw,1.5809991359710693,false
1,5052,n,raw,1.558121919631958,false
1,5146,n,raw,2.1152169704437256,false
1,5148,n,raw,3.166032075881958,false
1,5164,n,raw,1.6085500717163086,false
1,5208,n,raw,1.5165579319000244,false
1,5232,n,raw,1.5600910186767578,false
1,5252,n,raw,0.01152801513671875,true
1,5343,n,raw,1.4881229400634766,false
1,5352,n,raw,1.420262098312378,false
1,5359,n,raw,1.5201070308685303,false
1,5394,n,raw,1.9914019107818604,false
1,5404,n,raw,1.605863094329834,false
1,5407,n,raw,1.537627935409546,false
1,5411,n,raw,1.484199047088623,false
1,5424,n,raw,1.5579850673675537,false
1,5452,n,raw,1.5843250751495361,false
1,5481,n,raw,1.5284161567687988,false
1,5529,n,raw,1.830739974975586,false
1,5558,n,raw,2.6581690311431885,false
1,5560,n,raw,2.140803098678589,false
1,5570,n,raw,1.5992708206176758,false
1,5628,n,raw,0.011368036270141602,true
1,5641,n,raw,1.5530579090118408,false
1,5721,n,raw,0.011384010314941406,true
1,5731,n,raw,0.01281285285949707,true
1,5742,n,raw,1.4270269870758057,false
1,5783,n,raw,1.4909629821777344,false
1,5805,n,raw,1.5623579025268555,false
1,5815,n,raw,0.015697002410888672,true
1,5849,n,raw,1.489940881729126,false
1,5912,n,raw,0.011255979537963867,true
1,5981,n,raw,0.011629104614257812,true
1,5984,n,raw,0.011617898941040039,true
1,5993,n,raw,0.012979984283447266,true
1,6008,n,raw,1.5457708835601807,false
1,6009,n,raw,2.0534088611602783,false
1,6021,n,raw,1.4088108539581299,false
1,6039,n,raw,1.509936809539795,false
1,6074,n,raw,1.5816190242767334,false
1,6119,n,raw,2.0126211643218994,false
1,6146,n,raw,1.4855620861053467,false
1,6180,n,raw,1.4417240619659424,false
1,6203,n,raw,1.5349690914154053,false
1,6221,n,raw,1.4750990867614746,false
1,6234,n,raw,1.5612201690673828,false
1,6265,n,raw,1.4412269592285156,false
1,6290,n,raw,1.6134707927703857,false
1,6306,n,raw,1.4994161128997803,false
1,6353,n,raw,1.7448818683624268,false
1,6358,n,raw,2.207350015640259,false
1,6509,n,raw,0.012989997863769531,true
1,6513,n,raw,1.5457730293273926,false
1,6649,n,raw,1.3994832038879395,false
1,6690,n,raw,1.5179131031036377,false
1,6691,n,raw,1.5586059093475342,false
1,6704,n,raw,1.5168139934539795,false
1,6713,n,raw,1.523503065109253,false
1,6731,n,raw,1.4352259635925293,false
1,6810,n,raw,1.504370927810669,false
1,6811,n,raw,1.5076799392700195,false
1,6815,n,raw,1.4130678176879883,false
1,6857,n,raw,1.9882209300994873,false
1,6877,n,raw,1.5392141342163086,false
1,6941,n,raw,1.4371440410614014,false
1,7001,n,raw,1.4281120300292969,false
1,7020,n,raw,1.3970870971679688,false
1,7031,n,raw,1.4956910610198975,false
1,7033,n,raw,1.5248589515686035,false
1,7049,n,raw,1.3815600872039795,false
1,7054,n,raw,1.3844850063323975,false
1,7093,n,raw,1.5216689109802246,false
1,7137,n,raw,1.4363481998443604,false
1,7157,n,raw,1.4013571739196777,false
1,7182,n,raw,1.5057590007781982,false
1,7224,n,raw,1.43796706199646,false
1,7227,n,raw,1.4395439624786377,false
1,7241,n,raw,1.4011030197143555,false
1,7260,n,raw,1.481766939163208,false
1,7264,n,raw,1.4189839363098145,false
1,7265,n,raw,1.407750129699707,false
1,7270,n,raw,1.4868590831756592,false
1,7288,n,raw,2.5415520668029785,false
1,7313,n,raw,1.4747068881988525,false
1,7316,n,raw,1.464677095413208,false
1,7331,n,raw,1.4411470890045166,false
1,7345,n,raw,1.4610850811004639,false
1,7398,n,raw,2.5940370559692383,false
1,7464,n,raw,1.389725923538208,false
1,7481,n,raw,1.5030767917633057,false
1,7508,n,raw,1.4715218544006348,false
1,7521,n,raw,1.4658730030059814,false
1,7529,n,raw,1.4350860118865967,false
1,7544,n,raw,1.4109880924224854,false
1,7557,n,raw,1.4086921215057373,false
1,7558,n,raw,1.3643109798431396,false
1,7619,n,raw,1.432154893875122,false
1,7637,n,raw,1.9942052364349365,false
1,7722,n,raw,1.477370023727417,false
1,7823,n,raw,1.6504240036010742,false
1,7835,n,raw,1.7206029891967773,false
1,7838,n,raw,1.4226551055908203,false
1,7863,n,raw,2.5392870903015137,false
1,7991,n,raw,1.8133881092071533,false
1,8061,n,raw,1.4376161098480225,false
1,8087,n,raw,2.0216641426086426,false
1,8104,n,raw,1.928333044052124,false
1,8123,n,raw,1.539754867553711,false
1,8143,n,raw,2.5549089908599854,false
1,8145,n,raw,2.2098500728607178,false
1,8147,n,raw,2.1356852054595947,false
1,8165,n,raw,1.968541145324707,false
1,8230,n,raw,2.7547779083251953,false
1,8255,n,raw,1.9401040077209473,false
1,8292,n,raw,1.8589789867401123,false
1,8301,n,raw,2.097930908203125,false
1,8309,n,raw,2.3025410175323486,false
1,8313,n,raw,1.9573619365692139,false
1,8333,n,raw,1.880587100982666,false
1,8343,n,raw,2.041477918624878,false
1,8347,n,raw,2.098323106765747,false
1,8405,n,raw,0.031117916107177734,true
1,8420,n,raw,1.8204100131988525,false
1,8516,n,raw,2.0600271224975586,false
1,8543,n,raw,1.9062480926513672,false
1,8552,n,raw,0.028053998947143555,true
1,8560,n,raw,2.1361000537872314,false
1,8570,n,raw,1.8806540966033936,false
1,8585,n,raw,1.5582308769226074,false
1,8605,n,raw,0.012836217880249023,true
1,8614,n,raw,0.010048151016235352,true
1,8631,n,raw,0.012723922729492188,true
1,8679,n,raw,0.011666059494018555,true
1,8700,n,raw,2.108448028564453,false
1,8713,n,raw,0.011574983596801758,true
1,8731,n,raw,2.5226709842681885,false
1,8754,n,raw,0.01421499252319336,true
1,8756,n,raw,0.012988090515136719,true
1,8758,n,raw,0.01276397705078125,true
1,8817,n,raw,2.0823800563812256,false
1,8837,n,raw,1.9502160549163818,false
1,8861,n,raw,1.9540691375732422,false
1,8874,n,raw,2.2823221683502197,false
1,8886,n,raw,2.0898361206054688,false
1,8911,n,raw,1.858936071395874,false
1,8916,n,raw,1.9640758037567139,false
1,8925,n,raw,0.01137399673461914,true
1,8946,n,raw,2.0882251262664795,false
1,8956,n,raw,2.019566059112549,false
1,8958,n,raw,1.6059091091156006,false
1,8965,n,raw,1.8721489906311035,false
1,9047,n,raw,2.141404151916504,false
1,9082,n,raw,2.0201470851898193,false
1,9120,n,raw,1.977445125579834,false
1,9139,n,raw,1.8400969505310059,false
1,9171,n,raw,1.9234039783477783,false
1,9206,n,raw,0.013073921203613281,true
1,9213,n,raw,0.015672922134399414,true
1,9244,n,raw,0.014362096786499023,true
1,9250,n,raw,1.9598701000213623,false
1,9275,n,raw,1.8547070026397705,false
1,9291,n,raw,0.012981176376342773,true
1,9314,n,raw,2.363645076751709,false
1,9330,n,raw,0.011603116989135742,true
1,9401,n,raw,1.937756061553955,false
1,9485,n,raw,1.965890884399414,false
1,9515,n,raw,1.934800148010254,false
1,9553,n,raw,2.001037120819092,false
1,9562,n,raw,1.8411610126495361,false
1,9597,n,raw,1.8626739978790283,false
1,9638,n,raw,1.9823038578033447,false
1,9648,n,raw,0.011515140533447266,true
1,9679,n,raw,1.8434419631958008,false
1,9743,n,raw,1.8327910900115967,false
1,9748,n,raw,1.7293798923492432,false
1,9764,n,raw,1.5444090366363525,false
1,9775,n,raw,1.5365409851074219,false
1,9800,n,raw,1.9174668788909912,false
1,9807,n,raw,1.8902180194854736,false
1,9900,n,raw,1.8524608612060547,false
1,9952,n,raw,0.01452493667602539,true
1,9996,n,raw,1.9179039001464844,false
1,9997,n,raw,1.8615670204162598,false
1,10064,n,raw,0.014512062072753906,true
1,10080,n,raw,0.012916088104248047,true
1,10094,n,raw,0.01170802116394043,true
1,10097,n,raw,0.01129603385925293,true
1,10110,n,raw,1.9107120037078857,false
1,10130,n,raw,0.011599063873291016,true
1,10138,n,raw,1.472656011581421,false
1,10140,n,raw,1.852262020111084,false
1,10144,n,raw,1.4969170093536377,false
1,10153,n,raw,0.030887126922607422,true
1,10217,n,raw,1.5765469074249268,false
1,10220,n,raw,2.3350470066070557,false
1,10239,n,raw,2.2706480026245117,false
1,10251,n,raw,1.5328330993652344,false
1,10286,n,raw,2.2007908821105957,false
1,10288,n,raw,0.013144969940185547,true
1,10295,n,raw,2.06634783744812,false
1,10300,n,raw,1.6001708507537842,false
1,10344,n,raw,1.840775966644287,false
1,10347,n,raw,1.7757079601287842,false
1,10349,n,raw,1.817713975906372,false
1,10350,n,raw,1.8381750583648682,false
1,10418,n,raw,1.8238282203674316,false
1,10423,n,raw,1.8091051578521729,false
1,10445,n,raw,2.4338510036468506,false
1,10449,n,raw,0.013151168823242188,true
1,10482,n,raw,0.011512994766235352,true
1,10524,n,raw,2.0196030139923096,false
1,10554,n,raw,1.823915958404541,false
1,10562,n,raw,1.9663569927215576,false
1,10571,n,raw,2.0089900493621826,false
1,10598,n,raw,1.6275520324707031,false
1,10599,n,raw,2.467698812484741,false
1,10637,n,raw,1.8033709526062012,false
1,10645,n,raw,1.909895896911621,false
1,10706,n,raw,1.767733097076416,false
1,10737,n,raw,1.7857880592346191,false
1,10796,n,raw,1.5763490200042725,false
1,10834,n,raw,1.686495065689087,false
1,10860,n,raw,2.452522039413452,false
1,10898,n,raw,2.6470839977264404,false
1,10923,n,raw,1.839332103729248,false
1,10933,n,raw,1.8024961948394775,false
1,10938,n,raw,2.1066689491271973,false
1,10942,n,raw,1.534425973892212,false
1,10946,n,raw,1.562417984008789,false
1,10982,n,raw,1.7835428714752197,false
1,11009,n,raw,1.7656269073486328,false
1,11048,n,raw,1.7473959922790527,false
1,11052,n,raw,1.7634940147399902,false
1,11082,n,raw,1.7901890277862549,false
1,11094,n,raw,0.011533021926879883,true
1,11109,n,raw,0.012690067291259766,true
1,11112,n,raw,1.791947841644287,false
1,11124,n,raw,1.6862220764160156,false
1,11126,n,raw,1.5237650871276855,false
1,11144,n,raw,1.7086079120635986,false
1,11153,n,raw,2.3653628826141357,false
1,11175,n,raw,1.715235948562622,false
1,11198,n,raw,1.7886769771575928,false
1,11296,n,raw,1.7501518726348877,false
1,11300,n,raw,2.0747828483581543,false
1,11323,n,raw,2.149359941482544,false
1,11353,n,raw,1.7740199565887451,false
1,11373,n,raw,1.700226068496704,false
1,11451,n,raw,1.9486658573150635,false
1,11480,n,raw,1.7442131042480469,false
1,11532,n,raw,1.6372170448303223,false
1,11611,n,raw,1.6479299068450928,false
1,11616,n,raw,1.6844561100006104,false
1,11631,n,raw,1.7566499710083008,false
1,11647,n,raw,1.6870150566101074,false
1,11649,n,raw,1.6830058097839355,false
1,11659,n,raw,1.5248849391937256,false
1,11703,n,raw,1.5055711269378662,false
1,11767,n,raw,2.6650049686431885,false
1,11774,n,raw,1.4464530944824219,false
1,11814,n,raw,1.7585008144378662,false
1,11820,n,raw,2.8645050525665283,false
1,11825,n,raw,1.4181010723114014,false
1,11957,n,raw,1.9283380508422852,false
1,11969,n,raw,1.7457709312438965,false
1,11981,n,raw,1.6833431720733643,false
1,11994,n,raw,0.013109922409057617,true
1,12011,n,raw,2.1446120738983154,false
1,12056,n,raw,2.0122079849243164,false
1,12064,n,raw,1.7029600143432617,false
1,12113,n,raw,1.728578805923462,false
1,12138,n,raw,1.704164981842041,false
1,12150,n,raw,1.779853105545044,false
1,12173,n,raw,1.434386968612671,false
1,12188,n,raw,1.683588981628418,false
1,12189,n,raw,1.7115330696105957,false
1,12280,n,raw,1.6876890659332275,false
1,12353,n,raw,1.6645238399505615,false
1,12398,n,raw,1.4986059665679932,false
1,12404,n,raw,2.9334399700164795,false
1,12502,n,raw,3.223726987838745,false
1,12632,n,raw,3.324147939682007,false
1,12656,n,raw,3.205264091491699,false
1,12668,n,raw,1.8698151111602783,false
1,12670,n,raw,1.9860749244689941,false
1,12695,n,raw,2.088047981262207,false
1,12735,n,raw,1.6525628566741943,false
1,12739,n,raw,2.1465179920196533,false
1,12772,n,raw,2.8592889308929443,false
1,12798,n,raw,1.9054210186004639,false
1,12823,n,raw,0.01488804817199707,true
1,12884,n,raw,1.6269350051879883,false
1,12917,n,raw,1.6394171714782715,false
1,12928,n,raw,1.474524974822998,false
1,12957,n,raw,2.500077962875366,false
1,12969,n,raw,0.01305079460144043,true
1,13012,n,raw,1.6253678798675537,false
1,13032,n,raw,1.3573379516601562,false
1,13042,n,raw,1.634639024734497,false
1,13134,n,raw,1.6502189636230469,false
1,13156,n,raw,1.6576189994812012,false
1,13168,n,raw,1.6070339679718018,false
1,13183,n,raw,1.4417200088500977,false
1,13318,n,raw,1.8559479713439941,false
1,13322,n,raw,1.6371212005615234,false
1,13350,n,raw,1.6244480609893799,false
1,13371,n,raw,1.447721004486084,false
1,13410,n,raw,2.5897278785705566,false
1,13465,n,raw,1.6224639415740967,false
1,13475,n,raw,1.3995189666748047,false
1,13540,n,raw,1.7477750778198242,false
1,13558,n,raw,1.75764799118042,false
1,13565,n,raw,1.5809409618377686,false
1,13725,n,raw,2.667711019515991,false
1,13737,n,raw,1.7331838607788086,false
1,13758,n,raw,1.9035398960113525,false
1,13762,n,raw,2.03529691696167,false
1,13817,n,raw,1.8544039726257324,false
1,13897,n,raw,1.5978260040283203,false
1,13923,n,raw,1.58406400680542,false
1,13936,n,raw,1.4161479473114014,false
1,13955,n,raw,1.6209189891815186,false
1,13985,n,raw,1.6073760986328125,false
1,14047,n,raw,1.6232609748840332,false
1,14115,n,raw,1.6327240467071533,false
1,14163,n,raw,1.4872210025787354,false
1,14189,n,raw,1.6023468971252441,false
1,14343,n,raw,1.5393431186676025,false
1,14344,n,raw,1.553313970565796,false
1,14360,n,raw,2.247898817062378,false
1,14493,n,raw,2.6295711994171143,false
1,14552,n,raw,2.928934097290039,false
1,14559,n,raw,1.411221981048584,false
1,14564,n,raw,2.332221031188965,false
1,14591,n,raw,3.2985689640045166,false
1,14627,n,raw,1.8186359405517578,false
1,14632,n,raw,1.5463948249816895,false
1,14648,n,raw,1.5452418327331543,false
1,14649,n,raw,1.4171950817108154,false
1,14658,n,raw,1.6084301471710205,false
1,14675,n,raw,1.8663508892059326,false
1,14698,n,raw,1.5310568809509277,false
1,14718,n,raw,2.4723927974700928,false
1,14729,n,raw,2.2510430812835693,false
1,14753,n,raw,1.7872638702392578,false
1,14769,n,raw,1.5518620014190674,false
1,14782,n,raw,1.507422924041748,false
1,14785,n,raw,1.9117419719696045,false
1,14861,n,raw,1.4442532062530518,false
1,14869,n,raw,1.5064940452575684,false
1,15019,n,raw,1.5535671710968018,false
1,15064,n,raw,1.4993789196014404,false
1,15140,n,raw,1.4303889274597168,false
1,15141,n,raw,1.585664987564087,false
1,15184,n,raw,1.5310871601104736,false
1,15249,n,raw,1.7813489437103271,false
1,15264,n,raw,2.2296760082244873,false
1,15282,n,raw,1.5519578456878662,false
1,15313,n,raw,1.9528918266296387,false
1,15357,n,raw,1.4204769134521484,false
1,15366,n,raw,1.555891990661621,false
1,15369,n,raw,1.5335540771484375,false
1,15385,n,raw,1.526832103729248,false
1,15391,n,raw,1.43569016456604,false
1,15398,n,raw,1.9024739265441895,false
1,15401,n,raw,1.6068150997161865,false
1,15406,n,raw,2.410687208175659,false
1,15417,n,raw,2.211838960647583,false
1,15440,n,raw,1.4468109607696533,false
1,15464,n,raw,1.543086051940918,false
1,15552,n,raw,1.5103330612182617,false
1,15693,n,raw,1.4411559104919434,false
1,15747,n,raw,1.4658150672912598,false
1,15777,n,raw,2.3712220191955566,false
1,15832,n,raw,1.6000049114227295,false
1,15889,n,raw,2.2932229042053223,false
1,15993,n,raw,1.734786033630371,false
1,15994,n,raw,1.531270980834961,false
1,16028,n,raw,1.4958679676055908,false
1,16075,n,raw,1.4375338554382324,false
1,16106,n,raw,1.446631908416748,false
1,16116,n,raw,1.39109206199646,false
1,16125,n,raw,1.448085069656372,false
1,16139,n,raw,1.9524669647216797,false
1,16163,n,raw,1.3762569427490234,false
1,16170,n,raw,1.456162929534912,false
1,16183,n,raw,2.017848014831543,false
1,16200,n,raw,1.481604814529419,false
1,16204,n,raw,2.22939395904541,false
1,16232,n,raw,1.403433084487915,false
1,16238,n,raw,1.428006887435913,false
1,16251,n,raw,1.453023910522461,false
1,16253,n,raw,1.4388139247894287,false
1,16287,n,raw,1.4512178897857666,false
1,16323,n,raw,1.4146580696105957,false
1,16340,n,raw,1.444282054901123,false
1,16369,n,raw,1.4693560600280762,false
1,16385,n,raw,1.3842628002166748,false
1,16389,n,raw,1.383065938949585,false
1,16394,n,raw,1.4390299320220947,false
1,16439,n,raw,1.3889148235321045,false
1,16519,n,raw,1.463597059249878,false
1,16581,n,raw,1.416038990020752,false
1,16615,n,raw,1.4602789878845215,false
1,16623,n,raw,1.9157910346984863,false
1,16665,n,raw,2.1276049613952637,false
1,16674,n,raw,1.4712920188903809,false
1,16723,n,raw,1.394698143005371,false
1,16736,n,raw,1.941681146621704,false
1,16752,n,raw,1.4048621654510498,false
1,16772,n,raw,1.4346330165863037,false
1,16799,n,raw,1.406832218170166,false
1,16878,n,raw,1.428652048110962,false
1,16958,n,raw,1.5904350280761719,false
1,17010,n,raw,2.4005579948425293,false
1,17014,n,raw,2.7374839782714844,false
1,17015,n,raw,1.9991719722747803,false
1,17037,n,raw,2.022510051727295,false
1,17048,n,raw,2.005105972290039,false
1,17071,n,raw,2.7021641731262207,false
1,17102,n,raw,2.1267738342285156,false
1,17157,n,raw,1.9580280780792236,false
1,17168,n,raw,1.9717748165130615,false
1,17172,n,raw,1.918375015258789,false
1,17209,n,raw,0.03458905220031738,true
1,17260,n,raw,1.9881091117858887,false
1,17295,n,raw,1.870445966720581,false
1,17314,n,raw,2.016610860824585,false
1,17316,n,raw,1.9832079410552979,false
1,17336,n,raw,1.8027801513671875,false
1,17421,n,raw,2.0034310817718506,false
1,17449,n,raw,1.925015926361084,false
1,17480,n,raw,1.9367001056671143,false
1,17509,n,raw,1.9587199687957764,false
1,17525,n,raw,1.9653801918029785,false
1,17577,n,raw,2.518768072128296,false
1,17584,n,raw,1.8278741836547852,false
1,17587,n,raw,1.743412971496582,false
1,17601,n,raw,2.3423478603363037,false
1,17640,n,raw,2.475365161895752,false
1,17647,n,raw,2.5550038814544678,false
1,17650,n,raw,1.7832331657409668,false
1,17670,n,raw,2.4513089656829834,false
1,17678,n,raw,1.9495790004730225,false
1,17692,n,raw,1.9551029205322266,false
1,17744,n,raw,1.9316730499267578,false
1,17789,n,raw,1.7276811599731445,false
1,17790,n,raw,2.547062873840332,false
1,17796,n,raw,2.135529041290283,false
1,17830,n,raw,2.658864974975586,false
1,17901,n,raw,1.7733609676361084,false
1,17913,n,raw,1.642453908920288,false
1,17937,n,raw,1.8998870849609375,false
1,17941,n,raw,1.9154460430145264,false
1,17953,n,raw,1.9574949741363525,false
1,17978,n,raw,2.0177838802337646,false
1,18005,n,raw,1.9193768501281738,false
1,18053,n,raw,1.6497290134429932,false
1,18070,n,raw,1.846668004989624,false
1,18126,n,raw,2.4535090923309326,false
1,18155,n,raw,2.5655441284179688,false
1,18169,n,raw,1.7818257808685303,false
1,18226,n,raw,2.9029910564422607,false
1,18266,n,raw,1.782106876373291,false
1,18281,n,raw,2.0194449424743652,false
1,18300,n,raw,1.7860729694366455,false
1,18330,n,raw,1.8093218803405762,false
1,18351,n,raw,1.7153148651123047,false
1,18390,n,raw,1.893592119216919,false
1,18430,n,raw,1.8948447704315186,false
1,18443,n,raw,1.8253958225250244,false
1,18452,n,raw,1.88680100440979,false
1,18465,n,raw,1.8249897956848145,false
1,18470,n,raw,1.9023301601409912,false
1,18483,n,raw,1.7913358211517334,false
1,18508,n,raw,1.8931021690368652,false
1,18518,n,raw,1.9786360263824463,false
1,18522,n,raw,1.8766629695892334,false
1,18527,n,raw,1.727989912033081,false
