topo,run,sample_idx,sample_type,pbl_mean,pbl_max
n-1,1,16528,raw,3.5410810141911497e-06,3.5410810141911497e-06
n-1,1,16528,nose,4.955672466167016e-06,4.955672466167016e-06
n-1,1,16565,raw,2.9552147680078633e-06,2.9552147680078633e-06
n-1,1,16581,raw,3.7023594359197887e-06,3.7023594359197887e-06
n-1,1,16590,nose,4.710910616267938e-06,4.710910616267938e-06
n-1,1,16610,raw,3.008333806064911e-06,3.008333806064911e-06
n-1,1,16610,nose,5.038885319663677e-06,5.038885319663677e-06
n-1,1,16615,raw,3.3496949072286952e-06,3.3496949072286952e-06
n-1,1,16623,raw,3.93573236578959e-06,3.93573236578959e-06
n-1,1,16660,raw,3.03616297969711e-06,3.03616297969711e-06
n-1,1,16665,raw,3.7822874219273217e-06,3.7822874219273217e-06
n-1,1,16670,raw,3.78025515601621e-06,3.78025515601621e-06
n-1,1,16674,raw,3.4453578336979263e-06,3.4453578336979263e-06
n-1,1,16687,raw,3.5588705031841528e-06,3.5588705031841528e-06
n-1,1,16695,raw,3.665539225039538e-06,3.665539225039538e-06
n-1,1,16695,nose,4.786276804225054e-06,4.786276804225054e-06
n-1,1,16723,raw,3.563225391189917e-06,3.563225391189917e-06
n-1,1,16732,raw,3.7935499221930513e-06,3.7935499221930513e-06
n-1,1,16736,raw,3.6545995953929378e-06,3.6545995953929378e-06
n-1,1,16752,raw,3.712838406499941e-06,3.712838406499941e-06
n-1,1,16765,raw,3.410284534766106e-06,3.410284534766106e-06
n-1,1,16772,raw,3.403887603781186e-06,3.403887603781186e-06
n-1,1,16799,raw,3.235230224163388e-06,3.235230224163388e-06
n-1,1,16821,raw,3.23531594403903e-06,3.23531594403903e-06
n-1,1,16821,nose,4.605691628967179e-06,4.605691628967179e-06
n-1,1,16828,raw,2.8396946163411485e-06,2.8396946163411485e-06
n-1,1,16853,raw,3.5886314435629174e-06,3.5886314435629174e-06
n-1,1,16854,raw,3.164167765135062e-06,3.164167765135062e-06
n-1,1,16878,raw,3.1560357456328347e-06,3.1560357456328347e-06
n-1,1,16895,raw,3.32294234794972e-06,3.32294234794972e-06
n-1,1,16947,raw,3.4356296509940876e-06,3.4356296509940876e-06
n-1,1,16958,raw,3.4971826607943512e-06,3.4971826607943512e-06
n-1,1,16958,nose,5.013714599044761e-06,5.013714599044761e-06
n-1,1,16959,nose,5.245425199973397e-06,5.245425199973397e-06
n-1,1,16968,raw,2.8645438305829884e-06,2.8645438305829884e-06
n-1,1,17010,raw,3.4856414004025282e-06,3.4856414004025282e-06
n-1,1,17014,raw,2.9485172490240075e-06,2.9485172490240075e-06
n-1,1,17015,raw,3.1835832032811595e-06,3.1835832032811595e-06
n-1,1,17037,raw,3.1951469736668514e-06,3.1951469736668514e-06
n-1,1,17048,raw,3.795807970163878e-06,3.795807970163878e-06
n-1,1,17071,raw,3.3377207273588283e-06,3.3377207273588283e-06
n-1,1,17102,raw,3.877288236253662e-06,3.877288236253662e-06
n-1,1,17151,raw,3.3545752557984088e-06,3.3545752557984088e-06
n-1,1,17157,raw,3.3949597764149075e-06,3.3949597764149075e-06
n-1,1,17165,raw,3.233758434362244e-06,3.233758434362244e-06
n-1,1,17168,raw,2.9189475299062906e-06,2.9189475299062906e-06
n-1,1,17172,raw,3.465992676865426e-06,3.465992676865426e-06
n-1,1,17173,raw,3.0719272672286024e-06,3.0719272672286024e-06
n-1,1,17209,raw,3.5840600958181312e-06,3.5840600958181312e-06
n-1,1,17213,raw,3.231441269235802e-06,3.231441269235802e-06
n-1,1,17222,raw,3.4060506095556775e-06,3.4060506095556775e-06
n-1,1,17235,raw,3.680062491184799e-06,3.680062491184799e-06
n-1,1,17260,raw,3.560296136129182e-06,3.560296136129182e-06
n-1,1,17263,raw,3.174706762365531e-06,3.174706762365531e-06
n-1,1,17295,raw,3.444878529990092e-06,3.444878529990092e-06
n-1,1,17314,raw,3.324807494209381e-06,3.324807494209381e-06
n-1,1,17316,raw,3.1610757105227094e-06,3.1610757105227094e-06
n-1,1,17324,raw,3.411189027247019e-06,3.411189027247019e-06
n-1,1,17327,raw,3.350998895257362e-06,3.350998895257362e-06
n-1,1,17331,raw,3.2051293601398356e-06,3.2051293601398356e-06
n-1,1,17331,nose,4.7009798436192796e-06,4.7009798436192796e-06
n-1,1,17336,raw,2.755469040494063e-06,2.755469040494063e-06
n-1,1,17339,raw,3.0857415822538314e-06,3.0857415822538314e-06
n-1,1,17387,raw,3.379062036401592e-06,3.379062036401592e-06
n-1,1,17394,nose,4.2021579247375485e-06,4.2021579247375485e-06
n-1,1,17432,raw,3.0713677006133366e-06,3.0713677006133366e-06
n-1,1,17449,nose,4.002759851573501e-06,4.002759851573501e-06
n-1,1,17467,raw,4.019438620161964e-06,4.019438620161964e-06
n-1,1,17507,raw,3.631176014096127e-06,3.631176014096127e-06
n-1,1,17509,raw,3.455662636042689e-06,3.455662636042689e-06
n-1,1,17525,raw,2.9366281069087563e-06,2.9366281069087563e-06
n-1,1,17564,raw,3.0964981760917e-06,3.0964981760917e-06
n-1,1,17565,raw,3.7368281482486054e-06,3.7368281482486054e-06
n-1,1,17574,raw,3.345927325426601e-06,3.345927325426601e-06
n-1,1,17577,raw,3.7083311781316297e-06,3.7083311781316297e-06
n-1,1,17584,raw,3.3858798360597575e-06,3.3858798360597575e-06
n-1,1,17587,raw,3.396844704184332e-06,3.396844704184332e-06
n-1,1,17601,raw,4.153475401835749e-06,4.153475401835749e-06
n-1,1,17607,raw,3.730584239747259e-06,3.730584239747259e-06
n-1,1,17615,raw,3.521897269820329e-06,3.521897269820329e-06
n-1,1,17631,raw,3.4170834624092095e-06,3.4170834624092095e-06
n-1,1,17631,nose,3.887694674631348e-06,3.887694674631348e-06
n-1,1,17647,raw,3.728418960236013e-06,3.728418960236013e-06
n-1,1,17650,raw,3.3892993087647483e-06,3.3892993087647483e-06
n-1,1,17670,raw,3.7789868656545877e-06,3.7789868656545877e-06
n-1,1,17684,raw,3.7184709071880206e-06,3.7184709071880206e-06
n-1,1,17692,raw,3.508350800984772e-06,3.508350800984772e-06
n-1,1,17738,raw,3.3860635539895156e-06,3.3860635539895156e-06
n-1,1,17743,raw,3.369568503330811e-06,3.369568503330811e-06
n-1,1,17744,raw,3.4377205793134635e-06,3.4377205793134635e-06
n-1,1,17779,raw,3.4935580970341107e-06,3.4935580970341107e-06
n-1,1,17789,raw,3.13126861328783e-06,3.13126861328783e-06
n-1,1,17790,raw,3.7693121157644782e-06,3.7693121157644782e-06
n-1,1,17796,raw,3.0028511446289485e-06,3.0028511446289485e-06
n-1,1,17830,raw,3.0588685149268713e-06,3.0588685149268713e-06
n-1,1,17868,raw,3.4385250273771817e-06,3.4385250273771817e-06
n-1,1,17901,raw,2.9297732453414937e-06,2.9297732453414937e-06
n-1,1,17913,raw,3.1388849492941517e-06,3.1388849492941517e-06
n-1,1,17929,raw,2.849108341251849e-06,2.849108341251849e-06
n-1,1,17937,raw,3.2027917313826038e-06,3.2027917313826038e-06
n-1,1,17941,raw,2.8504309739219025e-06,2.8504309739219025e-06
n-1,1,17953,raw,3.0485334718832746e-06,3.0485334718832746e-06
n-1,1,17965,raw,2.9438535875669913e-06,2.9438535875669913e-06
n-1,1,17969,raw,3.039493776668678e-06,3.039493776668678e-06
n-1,1,17969,nose,4.024559984827647e-06,4.024559984827647e-06
n-1,1,17978,raw,3.6643734802055405e-06,3.6643734802055405e-06
n-1,1,17988,raw,2.9160398753447225e-06,2.9160398753447225e-06
n-1,1,18005,raw,3.0426197099586716e-06,3.0426197099586716e-06
n-1,1,18013,raw,3.482553665890009e-06,3.482553665890009e-06
n-1,1,18026,raw,3.5904531614505686e-06,3.5904531614505686e-06
n-1,1,18048,raw,3.598799139581388e-06,3.598799139581388e-06
n-1,1,18070,raw,4.0100785554386675e-06,4.0100785554386675e-06
n-1,1,18126,raw,3.6459919101616833e-06,3.6459919101616833e-06
n-1,1,18155,raw,3.2554059998801677e-06,3.2554059998801677e-06
n-1,1,18168,raw,3.6121170978731243e-06,3.6121170978731243e-06
n-1,1,18186,raw,3.199968887201976e-06,3.199968887201976e-06
n-1,1,18203,raw,3.2017544526752317e-06,3.2017544526752317e-06
n-1,1,18226,raw,3.45036391991016e-06,3.45036391991016e-06
n-1,1,18251,raw,3.077564315390191e-06,3.077564315390191e-06
n-1,1,18266,raw,2.8812185064452933e-06,2.8812185064452933e-06
n-1,1,18278,raw,3.232559720345307e-06,3.232559720345307e-06
n-1,1,18281,raw,3.318894869153155e-06,3.318894869153155e-06
n-1,1,18291,raw,3.337965836180956e-06,3.337965836180956e-06
n-1,1,18300,raw,3.1290658171201358e-06,3.1290658171201358e-06
n-1,1,18307,raw,3.1665786082157865e-06,3.1665786082157865e-06
n-1,1,18307,nose,4.851742232858669e-06,4.851742232858669e-06
n-1,1,18330,raw,3.1321019378083292e-06,3.1321019378083292e-06
n-1,1,18351,raw,3.7222935134195723e-06,3.7222935134195723e-06
n-1,1,18375,raw,3.521445933074574e-06,3.521445933074574e-06
n-1,1,18385,raw,3.524146222844138e-06,3.524146222844138e-06
n-1,1,18390,raw,3.1257932278094813e-06,3.1257932278094813e-06
n-1,1,18395,raw,3.301209517303505e-06,3.301209517303505e-06
n-1,1,18430,raw,3.365586735526449e-06,3.365586735526449e-06
n-1,1,18434,raw,2.850785222108243e-06,2.850785222108243e-06
n-1,1,18443,raw,3.245783091188059e-06,3.245783091188059e-06
n-1,1,18452,raw,3.4653999136935454e-06,3.4653999136935454e-06
n-1,1,18452,nose,4.656059445551364e-06,4.656059445551364e-06
n-1,1,18465,raw,3.350539600432967e-06,3.350539600432967e-06
n-1,1,18465,nose,4.203437583782943e-06,4.203437583782943e-06
n-1,1,18478,raw,3.5043262869294267e-06,3.5043262869294267e-06
n-1,1,18483,raw,3.0542398690158734e-06,3.0542398690158734e-06
n-1,1,18483,nose,5.312745088303927e-06,5.312745088303927e-06
n-1,1,18496,raw,3.0513974706991576e-06,3.0513974706991576e-06
n-1,1,18508,raw,3.002039420607616e-06,3.002039420607616e-06
n-1,1,18518,raw,3.4891918403445743e-06,3.4891918403445743e-06
n-1,1,18522,raw,3.5662681057146983e-06,3.5662681057146983e-06
n-1,1,18527,raw,3.5702485092770075e-06,3.5702485092770075e-06
n-1,1,18543,nose,5.0910166464746e-06,5.0910166464746e-06
n-1,1,18575,raw,3.163156179653015e-06,3.163156179653015e-06
n-1,1,18579,raw,3.4664049053390045e-06,3.4664049053390045e-06
n-1,1,18580,raw,3.476888650766341e-06,3.476888650766341e-06
n-1,1,18609,raw,3.15618217427982e-06,3.15618217427982e-06
n-1,1,18624,raw,3.218431402274291e-06,3.218431402274291e-06
n-1,1,18642,raw,3.2026212011260213e-06,3.2026212011260213e-06
n-1,1,18646,raw,3.2521531920792768e-06,3.2521531920792768e-06
n-1,1,18685,raw,3.276712732258602e-06,3.276712732258602e-06
n-1,1,18691,raw,2.7465498533274513e-06,2.7465498533274513e-06
n-1,1,18709,raw,3.4855240755859995e-06,3.4855240755859995e-06
n-1,1,18713,raw,3.521477310641785e-06,3.521477310641785e-06
n-1,1,18730,raw,3.652952955235378e-06,3.652952955235378e-06
n-1,1,18739,raw,2.917435040217242e-06,2.917435040217242e-06
n-1,1,18756,raw,3.4761137612804305e-06,3.4761137612804305e-06
n-1,1,18774,raw,3.839194505417254e-06,3.839194505417254e-06
n-1,1,18783,raw,3.071231503781746e-06,3.071231503781746e-06
n-1,1,18809,raw,3.277243649790762e-06,3.277243649790762e-06
n-1,1,18822,raw,3.322645852676942e-06,3.322645852676942e-06
n-1,1,18834,raw,3.0246105779951904e-06,3.0246105779951904e-06
n-1,1,18836,raw,3.4764332212944282e-06,3.4764332212944282e-06
n-1,1,18868,raw,3.6026426641910803e-06,3.6026426641910803e-06
n-1,1,18894,raw,3.217351604689611e-06,3.217351604689611e-06
n-1,1,18894,nose,5.515070370165631e-06,5.515070370165631e-06
n-1,1,18916,raw,3.7571160191873787e-06,3.7571160191873787e-06
n-1,1,18924,raw,2.6854909265239257e-06,2.6854909265239257e-06
n-1,1,18940,raw,3.5210377973271534e-06,3.5210377973271534e-06
n-1,1,18954,raw,3.466078851488419e-06,3.466078851488419e-06
n-1,1,18960,raw,3.323805685795378e-06,3.323805685795378e-06
n-1,1,18960,nose,4.3651821215462405e-06,4.3651821215462405e-06
n-1,1,18978,raw,2.97181850328343e-06,2.97181850328343e-06
n-1,1,18980,raw,3.187603169862996e-06,3.187603169862996e-06
n-1,1,18983,raw,2.976537643917254e-06,2.976537643917254e-06
n-1,1,19044,raw,3.244043909944594e-06,3.244043909944594e-06
n-1,1,19083,raw,3.591950871850713e-06,3.591950871850713e-06
n-1,1,19091,raw,3.6588392049452523e-06,3.6588392049452523e-06
n-1,1,19113,raw,2.926752813436906e-06,2.926752813436906e-06
n-1,1,19137,raw,3.5169894090358866e-06,3.5169894090358866e-06
n-1,1,19139,raw,3.9774072320142295e-06,3.9774072320142295e-06
n-1,1,19154,raw,3.440441787461168e-06,3.440441787461168e-06
n-1,1,19173,raw,3.5099701563012786e-06,3.5099701563012786e-06
n-1,1,19190,raw,3.140186436212389e-06,3.140186436212389e-06
n-1,1,19190,nose,4.937460744258715e-06,4.937460744258715e-06
n-1,1,19229,raw,2.8981703508179635e-06,2.8981703508179635e-06
n-1,1,19242,raw,3.14257249556249e-06,3.14257249556249e-06
n-1,1,19271,raw,3.2806256058393046e-06,3.2806256058393046e-06
n-1,1,19275,raw,3.1178481094684685e-06,3.1178481094684685e-06
n-1,1,19281,raw,2.943442041214439e-06,2.943442041214439e-06
n-1,1,19292,raw,3.786459728871705e-06,3.786459728871705e-06
n-1,1,19299,raw,3.821236532530747e-06,3.821236532530747e-06
n-1,1,19308,raw,3.0562750907847658e-06,3.0562750907847658e-06
n-1,1,19317,raw,2.923213742178632e-06,2.923213742178632e-06
n-1,1,19318,raw,3.45717648997379e-06,3.45717648997379e-06
n-1,1,19331,raw,3.3066135074477643e-06,3.3066135074477643e-06
n-1,1,19359,raw,2.850585133273853e-06,2.850585133273853e-06
n-1,1,19359,nose,4.786847057403065e-06,4.786847057403065e-06
n-1,1,19362,raw,2.6479322059458354e-06,2.6479322059458354e-06
n-1,1,19363,raw,2.7150667847308796e-06,2.7150667847308796e-06
n-1,1,19372,raw,3.3658582196949283e-06,3.3658582196949283e-06
n-1,1,19384,raw,3.2756940981926164e-06,3.2756940981926164e-06
n-1,1,19407,raw,2.8400547762430506e-06,2.8400547762430506e-06
n-1,1,19414,raw,3.845886567432899e-06,3.845886567432899e-06
n-1,1,19447,raw,3.781227633226081e-06,3.781227633226081e-06
n-1,1,19447,nose,5.089030310045928e-06,5.089030310045928e-06
n-1,1,19462,raw,3.2120501600729767e-06,3.2120501600729767e-06
n-1,1,19462,nose,5.51410039406619e-06,5.51410039406619e-06
n-1,1,19469,raw,3.4819793199858395e-06,3.4819793199858395e-06
n-1,1,19493,raw,3.2940201890596654e-06,3.2940201890596654e-06
n-1,1,19494,raw,3.628200147431926e-06,3.628200147431926e-06
n-1,1,19511,raw,3.6203239233145723e-06,3.6203239233145723e-06
n-1,1,19514,raw,3.0676085316372337e-06,3.0676085316372337e-06
n-1,1,19538,raw,2.9665261536138132e-06,2.9665261536138132e-06
n-1,1,19546,raw,4.015960257675033e-06,4.015960257675033e-06
n-1,1,19569,raw,3.5942487102147425e-06,3.5942487102147425e-06
n-1,1,19589,raw,2.7808571303467033e-06,2.7808571303467033e-06
n-1,1,19599,raw,3.657173465398955e-06,3.657173465398955e-06
n-1,1,19616,raw,3.822568032774143e-06,3.822568032774143e-06
n-1,1,19655,raw,3.6699891552416375e-06,3.6699891552416375e-06
n-1,1,19663,raw,3.34810192725854e-06,3.34810192725854e-06
n-1,1,19673,raw,3.390398433111841e-06,3.390398433111841e-06
n-1,1,19676,raw,3.2259583804261638e-06,3.2259583804261638e-06
n-1,1,19683,raw,3.1483734801440733e-06,3.1483734801440733e-06
n-1,1,19685,raw,2.9303544124559266e-06,2.9303544124559266e-06
n-1,1,19686,raw,3.377590701347799e-06,3.377590701347799e-06
n-1,1,19697,raw,2.923342435678933e-06,2.923342435678933e-06
n-1,1,19697,nose,5.328682618710445e-06,5.328682618710445e-06
n-1,1,19718,raw,3.5099615161016118e-06,3.5099615161016118e-06
n-1,1,19756,raw,2.882789203795255e-06,2.882789203795255e-06
n-1,1,19762,raw,2.834386350514251e-06,2.834386350514251e-06
n-1,1,19778,raw,2.8732811188092455e-06,2.8732811188092455e-06
n-1,1,19814,raw,3.871549779432826e-06,3.871549779432826e-06
n-1,1,19823,raw,3.408419843253796e-06,3.408419843253796e-06
n-1,1,19837,raw,2.9024440664215945e-06,2.9024440664215945e-06
n-1,1,19837,nose,4.9658960961096454e-06,4.9658960961096454e-06
n-1,1,19850,raw,3.4440338367858203e-06,3.4440338367858203e-06
n-1,1,19850,nose,4.64436652691802e-06,4.64436652691802e-06
n-1,1,19867,raw,3.6265087146603037e-06,3.6265087146603037e-06
n-1,1,19897,raw,3.3198984965565614e-06,3.3198984965565614e-06
n-1,1,19909,raw,3.0413607419177424e-06,3.0413607419177424e-06
n-1,1,19956,raw,3.7281924960552715e-06,3.7281924960552715e-06
n-1,1,19962,raw,3.833713435597019e-06,3.833713435597019e-06
n-1,1,19964,raw,3.5388170545047615e-06,3.5388170545047615e-06
n-1,1,19967,raw,3.928635578631656e-06,3.928635578631656e-06
n-1,1,19973,raw,3.609724899433786e-06,3.609724899433786e-06
n-1,1,20003,raw,3.740584588740603e-06,3.740584588740603e-06
n-1,1,20038,raw,3.3963488021981902e-06,3.3963488021981902e-06
n-1,1,20040,raw,3.212507863281644e-06,3.212507863281644e-06
n-1,1,20052,raw,3.709510110638803e-06,3.709510110638803e-06
n-1,1,20065,raw,3.2299687973136315e-06,3.2299687973136315e-06
n-1,1,20072,raw,3.830777586699696e-06,3.830777586699696e-06
n-1,1,20094,raw,3.4361082725808956e-06,3.4361082725808956e-06
n-1,1,20097,raw,3.386626076462562e-06,3.386626076462562e-06
n-1,1,20107,raw,3.1740328267915174e-06,3.1740328267915174e-06
n-1,1,20107,nose,3.711651970661478e-06,3.711651970661478e-06
n-1,1,20123,raw,3.3126273137895623e-06,3.3126273137895623e-06
n-1,1,20126,raw,3.441910394030856e-06,3.441910394030856e-06
n-1,1,20144,raw,2.845627022907138e-06,2.845627022907138e-06
n-1,1,20145,raw,3.2230227589025162e-06,3.2230227589025162e-06
n-1,1,20145,nose,4.360432740213582e-06,4.360432740213582e-06
n-1,1,20146,raw,3.421583642193582e-06,3.421583642193582e-06
n-1,1,20156,nose,3.4523029626143398e-06,3.4523029626143398e-06
n-1,1,20158,raw,3.96127916246769e-06,3.96127916246769e-06
n-1,1,20161,raw,3.605967322073411e-06,3.605967322073411e-06
n-1,1,20168,raw,3.4153977139794733e-06,3.4153977139794733e-06
n-1,1,20196,raw,3.6855983580608154e-06,3.6855983580608154e-06
n-1,1,20209,raw,3.3703217923175544e-06,3.3703217923175544e-06
n-1,1,20229,raw,3.3475646432634676e-06,3.3475646432634676e-06
n-1,1,20236,raw,3.733633093361277e-06,3.733633093361277e-06
n-1,1,20242,raw,3.603234063120908e-06,3.603234063120908e-06
n-1,1,20242,nose,4.8936358325590845e-06,4.8936358325590845e-06
n-1,1,20249,raw,2.7574360501603223e-06,2.7574360501603223e-06
n-1,1,20256,raw,3.660466745714075e-06,3.660466745714075e-06
n-1,1,20273,raw,3.3200303732883185e-06,3.3200303732883185e-06
n-1,1,20304,raw,3.232737753933179e-06,3.232737753933179e-06
n-1,1,20313,raw,3.641006060206564e-06,3.641006060206564e-06
n-1,1,20313,nose,5.137501830176916e-06,5.137501830176916e-06
n-1,1,20327,raw,3.725795522768749e-06,3.725795522768749e-06
n-1,1,20339,raw,3.2469963571202243e-06,3.2469963571202243e-06
n-1,1,20343,raw,3.7284839891071897e-06,3.7284839891071897e-06
n-1,1,20347,raw,2.6667719339457108e-06,2.6667719339457108e-06
n-1,1,20375,raw,3.6284686757426243e-06,3.6284686757426243e-06
n-1,1,20375,nose,4.492263997235568e-06,4.492263997235568e-06
n-1,1,20380,raw,3.300810476503102e-06,3.300810476503102e-06
n-1,1,20387,raw,3.75306672140141e-06,3.75306672140141e-06
n-1,1,20394,raw,3.390505298739299e-06,3.390505298739299e-06
n-1,1,20423,raw,2.64822438111878e-06,2.64822438111878e-06
n-1,1,20432,raw,3.914936769433552e-06,3.914936769433552e-06
n-1,1,20460,raw,3.547286269167671e-06,3.547286269167671e-06
n-1,1,20471,raw,3.1750660127727315e-06,3.1750660127727315e-06
n-1,1,20472,raw,3.978079803346191e-06,3.978079803346191e-06
n-1,1,20478,raw,3.1701342777523678e-06,3.1701342777523678e-06
n-1,1,20481,raw,3.5102743822790217e-06,3.5102743822790217e-06
n-1,1,20488,raw,3.3279841318289982e-06,3.3279841318289982e-06
n-1,1,20496,raw,3.233301868021954e-06,3.233301868021954e-06
n-1,1,20513,raw,2.9690743303945055e-06,2.9690743303945055e-06
n-1,1,20528,raw,3.3502294627396623e-06,3.3502294627396623e-06
n-1,1,20529,raw,3.2414925499324454e-06,3.2414925499324454e-06
n-1,1,20540,raw,3.09722918245825e-06,3.09722918245825e-06
n-1,1,20549,raw,2.9743980576313334e-06,2.9743980576313334e-06
n-1,1,20575,raw,3.3767807963158702e-06,3.3767807963158702e-06
n-1,1,20582,raw,3.45513467436831e-06,3.45513467436831e-06
n-1,1,20589,raw,3.026992771992809e-06,3.026992771992809e-06
n-1,1,20591,raw,3.6224371342541417e-06,3.6224371342541417e-06
n-1,1,20599,raw,3.4643385333765764e-06,3.4643385333765764e-06
n-1,1,20602,raw,2.869622676371364e-06,2.869622676371364e-06
n-1,1,20607,raw,3.6809378798352554e-06,3.6809378798352554e-06
n-1,1,20626,raw,3.092427050432889e-06,3.092427050432889e-06
n-1,1,20640,raw,3.621188170654932e-06,3.621188170654932e-06
n-1,1,20641,raw,3.3344565508741653e-06,3.3344565508741653e-06
n-1,1,20687,raw,3.064657903451007e-06,3.064657903451007e-06
n-1,1,20699,raw,3.0875416996423155e-06,3.0875416996423155e-06
n-1,1,20717,raw,2.6380203053122386e-06,2.6380203053122386e-06
n-1,1,20717,nose,5.4230790738074575e-06,5.4230790738074575e-06
n-1,1,20762,raw,3.794831172854174e-06,3.794831172854174e-06
n-1,1,20799,raw,3.7034494653198635e-06,3.7034494653198635e-06
n-1,1,20808,raw,3.3428641472710297e-06,3.3428641472710297e-06
n-1,1,20818,raw,3.98802103518392e-06,3.98802103518392e-06
n-1,1,20820,raw,3.3000769690261222e-06,3.3000769690261222e-06
n-1,1,20849,raw,3.4787592539942125e-06,3.4787592539942125e-06
n-1,1,20849,nose,5.732290901505621e-06,5.732290901505621e-06
n-1,1,20862,raw,3.234881887692609e-06,3.234881887692609e-06
n-1,1,20917,raw,3.323092187201837e-06,3.323092187201837e-06
n-1,1,20919,raw,3.4314380172872916e-06,3.4314380172872916e-06
n-1,1,20921,raw,3.160631194987218e-06,3.160631194987218e-06
n-1,1,20966,raw,3.282704483353882e-06,3.282704483353882e-06
n-1,1,20976,raw,2.9353971058299066e-06,2.9353971058299066e-06
n-1,1,20988,raw,3.4453451007721014e-06,3.4453451007721014e-06
n-1,1,20988,nose,4.960138994647423e-06,4.960138994647423e-06
n-1,1,20992,raw,3.316723905300023e-06,3.316723905300023e-06
n-1,1,21069,raw,3.4232912184961606e-06,3.4232912184961606e-06
n-1,1,21111,raw,3.91931143894908e-06,3.91931143894908e-06
n-1,1,21114,raw,3.438035264480277e-06,3.438035264480277e-06
n-1,1,21114,nose,4.310944859753363e-06,4.310944859753363e-06
n-1,1,21133,raw,3.1987124202714767e-06,3.1987124202714767e-06
n-1,1,21139,raw,3.621161567934905e-06,3.621161567934905e-06
n-1,1,21169,raw,4.117114258406218e-06,4.117114258406218e-06
n-1,1,21193,raw,2.7829953523905715e-06,2.7829953523905715e-06
n-1,1,21193,nose,4.439486474439036e-06,4.439486474439036e-06
n-1,1,21270,raw,3.168978082612739e-06,3.168978082612739e-06
n-1,1,21271,raw,3.632611878856551e-06,3.632611878856551e-06
n-1,1,21271,nose,4.1243383748224005e-06,4.1243383748224005e-06
n-1,1,21283,raw,3.4400757158437045e-06,3.4400757158437045e-06
n-1,1,21283,nose,5.052287633589003e-06,5.052287633589003e-06
n-1,1,21284,raw,3.0927278658055e-06,3.0927278658055e-06
n-1,1,21289,raw,3.2303223633789457e-06,3.2303223633789457e-06
n-1,1,21294,raw,3.6287083275965415e-06,3.6287083275965415e-06
n-1,1,21298,raw,2.996576995428768e-06,2.996576995428768e-06
n-1,1,21371,raw,3.2500431643711636e-06,3.2500431643711636e-06
n-1,1,21371,nose,5.146470357431099e-06,5.146470357431099e-06
n-1,1,21376,raw,3.4477916415198706e-06,3.4477916415198706e-06
n-1,1,21381,raw,3.360607706781593e-06,3.360607706781593e-06
n-1,1,21383,raw,3.780816768994555e-06,3.780816768994555e-06
n-1,1,21397,raw,3.304527581349248e-06,3.304527581349248e-06
n-1,1,21413,raw,3.0618368782597827e-06,3.0618368782597827e-06
n-1,1,21427,raw,3.447041308390908e-06,3.447041308390908e-06
n-1,1,21427,nose,4.3526774788915645e-06,4.3526774788915645e-06
n-1,1,21437,raw,4.0053123484540265e-06,4.0053123484540265e-06
n-1,1,21451,raw,3.545014806149993e-06,3.545014806149993e-06
n-1,1,21472,raw,3.5979119274998084e-06,3.5979119274998084e-06
n-1,1,21480,raw,3.0312296530610183e-06,3.0312296530610183e-06
n-1,1,21480,nose,5.471940767165506e-06,5.471940767165506e-06
n-1,1,21528,raw,3.2772345548437443e-06,3.2772345548437443e-06
n-1,1,21539,raw,3.014340336449095e-06,3.014340336449095e-06
n-1,1,21540,raw,3.1650074561184738e-06,3.1650074561184738e-06
n-1,1,21556,raw,3.82383359465166e-06,3.82383359465166e-06
n-1,1,21570,raw,3.5736638892558403e-06,3.5736638892558403e-06
n-1,1,21573,raw,3.4050563044729643e-06,3.4050563044729643e-06
n-1,1,21573,nose,4.683277438743971e-06,4.683277438743971e-06
n-1,1,21585,raw,3.0557623631466413e-06,3.0557623631466413e-06
n-1,1,21607,raw,3.041000354642165e-06,3.041000354642165e-06
n-1,1,21624,raw,3.089036226811004e-06,3.089036226811004e-06
n-1,1,21628,raw,3.226726448701811e-06,3.226726448701811e-06
n-1,1,21628,nose,4.106520918867318e-06,4.106520918867318e-06
n-1,1,21649,raw,3.298863020972931e-06,3.298863020972931e-06
n-1,1,21672,raw,3.912732154276455e-06,3.912732154276455e-06
n-1,1,21681,raw,3.0761389098188374e-06,3.0761389098188374e-06
n-1,1,21695,raw,3.6397098028828623e-06,3.6397098028828623e-06
n-1,1,21723,raw,3.5933401250076713e-06,3.5933401250076713e-06
n-1,1,21724,raw,3.503748757793801e-06,3.503748757793801e-06
n-1,1,21730,raw,3.827377440757118e-06,3.827377440757118e-06
n-1,1,21733,raw,3.800394551944919e-06,3.800394551944919e-06
n-1,1,21741,raw,3.2465077310916968e-06,3.2465077310916968e-06
n-1,1,21741,nose,5.171445991436485e-06,5.171445991436485e-06
n-1,1,21750,raw,3.233168627048144e-06,3.233168627048144e-06
n-1,1,21763,raw,3.3917156088136835e-06,3.3917156088136835e-06
n-1,1,21780,raw,3.4043052892229753e-06,3.4043052892229753e-06
n-1,1,21816,raw,3.092343604294001e-06,3.092343604294001e-06
n-1,1,21836,raw,3.6985857150284573e-06,3.6985857150284573e-06
n-1,1,21846,raw,3.637270310719032e-06,3.637270310719032e-06
n-1,1,21884,raw,3.120969950032304e-06,3.120969950032304e-06
n-1,1,21884,nose,4.550834546535043e-06,4.550834546535043e-06
n-1,1,21888,raw,2.9617374366353033e-06,2.9617374366353033e-06
