run,sample_idx,topology_perturb,sample_type,solve_time,converged
1,3983,n,raw,6.655426979064941,false
1,4013,n,raw,7.1666319370269775,false
1,4051,n,raw,6.36542010307312,false
1,4105,n,raw,7.122354984283447,false
1,4114,n,raw,6.544026851654053,false
1,4147,n,raw,7.0199480056762695,false
1,4169,n,raw,7.028146028518677,false
1,4192,n,raw,6.216557025909424,false
1,4228,n,raw,7.149034023284912,false
1,4246,n,raw,6.7842161655426025,false
1,4275,n,raw,7.610550880432129,false
1,4320,n,raw,0.10849809646606445,true
1,4324,n,raw,0.10880589485168457,true
1,4350,n,raw,8.467725992202759,false
1,4400,n,raw,7.529153108596802,false
1,4457,n,raw,6.096740007400513,false
1,4480,n,raw,7.9175639152526855,false
1,4489,n,raw,9.015594005584717,false
1,4507,n,raw,6.053291082382202,false
1,4519,n,raw,6.097032070159912,false
1,4521,n,raw,8.218421936035156,false
1,4532,n,raw,7.16440486907959,false
1,4553,n,raw,6.31290602684021,false
1,4575,n,raw,7.542930841445923,false
1,4576,n,raw,6.045926094055176,false
1,4588,n,raw,7.901711940765381,false
1,4614,n,raw,6.388036012649536,false
1,4642,n,raw,6.728116035461426,false
1,4655,n,raw,8.345373153686523,false
1,4656,n,raw,7.647470951080322,false
1,4671,n,raw,8.744735956192017,false
1,4683,n,raw,6.8084800243377686,false
1,4684,n,raw,5.61667799949646,false
1,4699,n,raw,6.629800081253052,false
1,4745,n,raw,5.714840888977051,false
1,4748,n,raw,5.597892999649048,false
1,4765,n,raw,7.2829179763793945,false
1,4798,n,raw,5.44346284866333,false
1,4806,n,raw,7.400369882583618,false
1,4827,n,raw,6.077168941497803,false
1,4841,n,raw,6.09381103515625,false
1,4853,n,raw,0.04936504364013672,true
1,4856,n,raw,6.348948001861572,false
1,4866,n,raw,5.4135730266571045,false
1,4872,n,raw,0.048281192779541016,true
1,4878,n,raw,6.505618095397949,false
1,4887,n,raw,5.420408010482788,false
1,4895,n,raw,5.3404529094696045,false
1,4896,n,raw,5.282660007476807,false
1,4910,n,raw,5.876411199569702,false
1,4950,n,raw,6.152468204498291,false
1,4979,n,raw,6.309152841567993,false
1,4980,n,raw,5.886007070541382,false
1,5005,n,raw,7.389604806900024,false
1,5052,n,raw,0.10832405090332031,true
1,5146,n,raw,8.585274934768677,false
1,5148,n,raw,6.371996164321899,false
1,5164,n,raw,7.245939016342163,false
1,5208,n,raw,0.03778505325317383,true
1,5232,n,raw,7.69248104095459,false
1,5252,n,raw,6.848441123962402,false
1,5343,n,raw,8.395696878433228,false
1,5352,n,raw,7.119318008422852,false
1,5359,n,raw,0.03785300254821777,true
1,5394,n,raw,0.04417705535888672,true
1,5404,n,raw,6.473921060562134,false
1,5407,n,raw,7.758434057235718,false
1,5411,n,raw,7.296367168426514,false
1,5424,n,raw,7.418764114379883,false
1,5452,n,raw,6.6161580085754395,false
1,5481,n,raw,7.596068859100342,false
1,5529,n,raw,7.0122880935668945,false
1,5558,n,raw,6.737558126449585,false
1,5560,n,raw,6.891138792037964,false
1,5570,n,raw,7.475672960281372,false
1,5628,n,raw,6.5210888385772705,false
1,5641,n,raw,6.9627509117126465,false
1,5721,n,raw,6.445985794067383,false
1,5731,n,raw,7.595082998275757,false
1,5742,n,raw,6.557926893234253,false
1,5783,n,raw,6.908541202545166,false
1,5805,n,raw,7.357411861419678,false
1,5815,n,raw,6.523205995559692,false
1,5849,n,raw,6.721189022064209,false
1,5912,n,raw,8.029576063156128,false
1,5981,n,raw,6.763378143310547,false
1,5984,n,raw,6.876137018203735,false
1,5993,n,raw,6.428757190704346,false
1,6008,n,raw,6.685148000717163,false
1,6009,n,raw,6.549461126327515,false
1,6021,n,raw,6.474771976470947,false
1,6039,n,raw,6.439206838607788,false
1,6074,n,raw,6.190788984298706,false
1,6119,n,raw,6.351979970932007,false
1,6146,n,raw,6.40752387046814,false
1,6180,n,raw,6.138047933578491,false
1,6203,n,raw,6.125794887542725,false
1,6221,n,raw,6.495351076126099,false
1,6234,n,raw,6.337167024612427,false
1,6265,n,raw,7.188023805618286,false
1,6290,n,raw,10.939579010009766,false
1,6306,n,raw,6.8398659229278564,false
1,6353,n,raw,6.67663311958313,false
1,6358,n,raw,6.147089958190918,false
1,6509,n,raw,6.151793003082275,false
1,6513,n,raw,0.043572187423706055,true
1,6649,n,raw,7.542001962661743,false
1,6690,n,raw,5.911582946777344,false
1,6691,n,raw,6.337747097015381,false
1,6704,n,raw,5.641262054443359,false
1,6713,n,raw,6.869674921035767,false
1,6731,n,raw,6.702941179275513,false
1,6810,n,raw,5.71158504486084,false
1,6811,n,raw,11.074944972991943,false
1,6815,n,raw,7.3179450035095215,false
1,6857,n,raw,0.04443001747131348,true
1,6877,n,raw,7.2360680103302,false
1,6941,n,raw,5.7652199268341064,false
1,7001,n,raw,5.9496049880981445,false
1,7020,n,raw,5.630742073059082,false
1,7031,n,raw,5.912187099456787,false
1,7033,n,raw,6.389575004577637,false
1,7049,n,raw,5.528210163116455,false
1,7054,n,raw,5.612506866455078,false
1,7093,n,raw,5.654572010040283,false
1,7137,n,raw,6.163522005081177,false
1,7157,n,raw,5.789093971252441,false
1,7182,n,raw,5.412225008010864,false
1,7224,n,raw,6.221819162368774,false
1,7227,n,raw,5.559884786605835,false
1,7241,n,raw,6.5518739223480225,false
1,7260,n,raw,5.889662027359009,false
1,7264,n,raw,5.349985837936401,false
1,7265,n,raw,6.3540050983428955,false
1,7270,n,raw,6.245847940444946,false
1,7288,n,raw,8.067584991455078,false
1,7313,n,raw,7.687954902648926,false
1,7316,n,raw,8.271071910858154,false
1,7331,n,raw,7.920762062072754,false
1,7345,n,raw,6.912195920944214,false
1,7398,n,raw,6.9387640953063965,false
1,7464,n,raw,6.239418983459473,false
1,7481,n,raw,0.042938947677612305,true
1,7508,n,raw,7.6053760051727295,false
1,7521,n,raw,6.481433868408203,false
1,7529,n,raw,7.5591208934783936,false
1,7544,n,raw,0.038832902908325195,true
1,7557,n,raw,0.09402990341186523,true
1,7558,n,raw,7.295806169509888,false
1,7619,n,raw,7.410645961761475,false
1,7637,n,raw,7.3522679805755615,false
1,7722,n,raw,6.888608932495117,false
1,7823,n,raw,7.190672874450684,false
1,7835,n,raw,7.100013017654419,false
1,7838,n,raw,0.04283881187438965,true
1,7863,n,raw,0.10428118705749512,true
1,7991,n,raw,6.582447052001953,false
1,8061,n,raw,7.7794249057769775,false
1,8087,n,raw,6.641905784606934,false
1,8104,n,raw,7.720857858657837,false
1,8123,n,raw,7.3511950969696045,false
1,8143,n,raw,6.476411819458008,false
1,8145,n,raw,7.017405033111572,false
1,8147,n,raw,6.7612409591674805,false
1,8165,n,raw,6.695050001144409,false
1,8230,n,raw,6.843760967254639,false
1,8255,n,raw,0.037960052490234375,true
1,8292,n,raw,7.459524869918823,false
1,8301,n,raw,7.4075798988342285,false
1,8309,n,raw,0.04435086250305176,true
1,8313,n,raw,6.730417013168335,false
1,8333,n,raw,0.04422497749328613,true
1,8343,n,raw,7.176356077194214,false
1,8347,n,raw,6.98206901550293,false
1,8405,n,raw,6.198184013366699,false
1,8420,n,raw,6.233662843704224,false
1,8516,n,raw,0.04335188865661621,true
1,8543,n,raw,6.440989017486572,false
1,8552,n,raw,5.939718961715698,false
1,8560,n,raw,6.7235260009765625,false
1,8570,n,raw,6.020336866378784,false
1,8585,n,raw,6.687657833099365,false
1,8605,n,raw,6.887840032577515,false
1,8614,n,raw,0.07043600082397461,true
1,8631,n,raw,6.524451971054077,false
1,8679,n,raw,6.1146931648254395,false
1,8700,n,raw,5.971510887145996,false
1,8713,n,raw,6.455469131469727,false
1,8731,n,raw,6.726022005081177,false
1,8754,n,raw,6.279855012893677,false
1,8756,n,raw,6.202315807342529,false
1,8758,n,raw,6.253253936767578,false
1,8817,n,raw,6.464925050735474,false
1,8837,n,raw,5.989073038101196,false
1,8861,n,raw,6.564446926116943,false
1,8874,n,raw,6.394625186920166,false
1,8886,n,raw,5.767991065979004,false
1,8911,n,raw,6.029249906539917,false
1,8916,n,raw,5.827899932861328,false
1,8925,n,raw,5.618358850479126,false
1,8946,n,raw,5.861055850982666,false
1,8956,n,raw,7.205646991729736,false
1,8958,n,raw,5.653913974761963,false
1,8965,n,raw,6.31036901473999,false
1,9047,n,raw,5.72550892829895,false
1,9082,n,raw,5.754430055618286,false
1,9120,n,raw,5.701045989990234,false
1,9139,n,raw,7.216771841049194,false
1,9171,n,raw,5.823399066925049,false
1,9206,n,raw,5.456151008605957,false
1,9213,n,raw,5.532450914382935,false
1,9244,n,raw,6.358257055282593,false
1,9250,n,raw,5.5304319858551025,false
1,9275,n,raw,5.5457539558410645,false
1,9291,n,raw,6.213212013244629,false
1,9314,n,raw,5.485931873321533,false
1,9330,n,raw,6.101899862289429,false
1,9401,n,raw,5.3634819984436035,false
1,9485,n,raw,6.528228044509888,false
1,9515,n,raw,5.326647996902466,false
1,9553,n,raw,5.319611072540283,false
1,9562,n,raw,6.068429946899414,false
1,9597,n,raw,7.415166854858398,false
1,9638,n,raw,8.650254011154175,false
1,9648,n,raw,7.372591018676758,false
1,9679,n,raw,7.769343852996826,false
1,9743,n,raw,7.005450010299683,false
1,9748,n,raw,6.896210193634033,false
1,9764,n,raw,6.602869033813477,false
1,9775,n,raw,7.228049039840698,false
1,9800,n,raw,7.013280153274536,false
1,9807,n,raw,6.871427774429321,false
1,9900,n,raw,0.048872947692871094,true
1,9952,n,raw,7.225646018981934,false
1,9996,n,raw,7.053539037704468,false
1,9997,n,raw,0.1240530014038086,true
1,10064,n,raw,8.100710153579712,false
1,10080,n,raw,7.110105037689209,false
1,10094,n,raw,7.207942962646484,false
1,10097,n,raw,7.532840967178345,false
1,10110,n,raw,6.861298084259033,false
1,10130,n,raw,7.2433459758758545,false
1,10138,n,raw,7.13695502281189,false
1,10140,n,raw,6.941116094589233,false
1,10144,n,raw,6.5122270584106445,false
1,10153,n,raw,7.085253953933716,false
1,10217,n,raw,7.1110100746154785,false
1,10220,n,raw,6.671680927276611,false
1,10239,n,raw,6.591789960861206,false
1,10251,n,raw,7.155004978179932,false
1,10286,n,raw,7.096274137496948,false
1,10288,n,raw,6.614191055297852,false
1,10295,n,raw,6.864306926727295,false
1,10300,n,raw,6.371409893035889,false
1,10344,n,raw,0.050601959228515625,true
1,10347,n,raw,0.06316280364990234,true
1,10349,n,raw,0.05677914619445801,true
1,10350,n,raw,6.537881851196289,false
1,10418,n,raw,6.363162040710449,false
1,10423,n,raw,6.363901853561401,false
1,10445,n,raw,6.20142388343811,false
1,10449,n,raw,6.4429919719696045,false
1,10482,n,raw,6.687892913818359,false
1,10524,n,raw,6.146330833435059,false
1,10554,n,raw,6.129580020904541,false
1,10562,n,raw,6.5070459842681885,false
1,10571,n,raw,6.2972447872161865,false
1,10598,n,raw,7.470146894454956,false
1,10599,n,raw,6.114660024642944,false
1,10637,n,raw,0.05586099624633789,true
1,10645,n,raw,0.04961895942687988,true
1,10706,n,raw,6.344938039779663,false
1,10737,n,raw,6.000545024871826,false
1,10796,n,raw,0.05530285835266113,true
1,10834,n,raw,8.36626386642456,false
1,10860,n,raw,6.036725044250488,false
1,10898,n,raw,5.845026969909668,false
1,10923,n,raw,5.849369049072266,false
1,10933,n,raw,5.877286911010742,false
1,10938,n,raw,5.814009189605713,false
1,10942,n,raw,5.957600116729736,false
1,10946,n,raw,5.9687910079956055,false
1,10982,n,raw,5.73835015296936,false
1,11009,n,raw,6.240422964096069,false
1,11048,n,raw,7.345262050628662,false
1,11052,n,raw,5.719519853591919,false
1,11082,n,raw,6.115278005599976,false
1,11094,n,raw,5.721744060516357,false
1,11109,n,raw,7.560431957244873,false
1,11112,n,raw,6.114901065826416,false
1,11124,n,raw,6.111059904098511,false
1,11126,n,raw,5.716264963150024,false
1,11144,n,raw,6.514478921890259,false
1,11153,n,raw,5.718227863311768,false
1,11175,n,raw,5.546604871749878,false
1,11198,n,raw,5.5502707958221436,false
1,11296,n,raw,5.42960000038147,false
1,11300,n,raw,5.400978088378906,false
1,11323,n,raw,5.445060968399048,false
1,11353,n,raw,5.406919956207275,false
1,11373,n,raw,5.299246072769165,false
1,11451,n,raw,5.5135719776153564,false
1,11480,n,raw,0.037661075592041016,true
1,11532,n,raw,5.747920989990234,false
1,11611,n,raw,6.852246999740601,false
1,11616,n,raw,6.680880069732666,false
1,11631,n,raw,5.890777111053467,false
1,11647,n,raw,6.481627941131592,false
1,11649,n,raw,6.399267911911011,false
1,11659,n,raw,7.025645971298218,false
1,11703,n,raw,6.696974992752075,false
1,11767,n,raw,7.002954959869385,false
1,11774,n,raw,7.9469170570373535,false
1,11814,n,raw,7.462705135345459,false
1,11820,n,raw,6.770071029663086,false
1,11825,n,raw,0.12246298789978027,true
1,11957,n,raw,0.09482598304748535,true
1,11969,n,raw,6.950926065444946,false
1,11981,n,raw,7.288122892379761,false
1,11994,n,raw,6.5783491134643555,false
1,12011,n,raw,0.04311990737915039,true
1,12056,n,raw,0.10824418067932129,true
1,12064,n,raw,6.913169860839844,false
1,12113,n,raw,7.138729810714722,false
1,12138,n,raw,6.395270824432373,false
1,12150,n,raw,6.650098085403442,false
1,12173,n,raw,7.332101106643677,false
1,12188,n,raw,0.038642168045043945,true
1,12189,n,raw,6.77951192855835,false
1,12280,n,raw,7.305498123168945,false
1,12353,n,raw,6.78080415725708,false
1,12398,n,raw,7.027822017669678,false
1,12404,n,raw,6.7777979373931885,false
1,12502,n,raw,6.880321025848389,false
1,12632,n,raw,6.4242119789123535,false
1,12656,n,raw,6.459006071090698,false
1,12668,n,raw,6.521859169006348,false
1,12670,n,raw,7.160113096237183,false
1,12695,n,raw,6.19815993309021,false
1,12735,n,raw,6.0185840129852295,false
1,12739,n,raw,7.264461994171143,false
1,12772,n,raw,6.576755046844482,false
1,12798,n,raw,6.322423934936523,false
1,12823,n,raw,6.386358022689819,false
1,12884,n,raw,6.555187940597534,false
1,12917,n,raw,6.2435760498046875,false
1,12928,n,raw,6.339993953704834,false
1,12957,n,raw,6.5900609493255615,false
1,12969,n,raw,6.781191110610962,false
1,13012,n,raw,0.044404029846191406,true
1,13032,n,raw,6.273437023162842,false
1,13042,n,raw,6.21051812171936,false
1,13134,n,raw,0.048644065856933594,true
1,13156,n,raw,6.086501121520996,false
1,13168,n,raw,0.04314994812011719,true
1,13183,n,raw,6.109004974365234,false
1,13318,n,raw,6.372030973434448,false
1,13322,n,raw,6.039445877075195,false
1,13350,n,raw,6.394243001937866,false
1,13371,n,raw,0.04332780838012695,true
1,13410,n,raw,5.953916072845459,false
1,13465,n,raw,5.924896955490112,false
1,13475,n,raw,6.285693883895874,false
1,13540,n,raw,6.399688959121704,false
1,13558,n,raw,6.089931964874268,false
1,13565,n,raw,5.864516973495483,false
1,13725,n,raw,6.807168006896973,false
1,13737,n,raw,5.889667987823486,false
1,13758,n,raw,6.604673147201538,false
1,13762,n,raw,5.858715057373047,false
1,13817,n,raw,6.021807909011841,false
1,13897,n,raw,6.081496953964233,false
1,13923,n,raw,6.436643123626709,false
1,13936,n,raw,6.532409906387329,false
1,13955,n,raw,6.906815052032471,false
1,13985,n,raw,0.044404029846191406,true
1,14047,n,raw,6.719052076339722,false
1,14115,n,raw,6.172648906707764,false
1,14163,n,raw,6.41557502746582,false
1,14189,n,raw,6.40125584602356,false
1,14343,n,raw,5.529030084609985,false
1,14344,n,raw,6.223023891448975,false
1,14360,n,raw,6.673194885253906,false
1,14493,n,raw,6.2036590576171875,false
1,14552,n,raw,5.644538164138794,false
1,14559,n,raw,7.701333999633789,false
1,14564,n,raw,5.643971920013428,false
1,14591,n,raw,5.336151123046875,false
1,14627,n,raw,5.752717018127441,false
1,14632,n,raw,6.2522759437561035,false
1,14648,n,raw,6.521773099899292,false
1,14649,n,raw,5.40206503868103,false
1,14658,n,raw,5.664535999298096,false
1,14675,n,raw,6.052803993225098,false
1,14698,n,raw,0.11752605438232422,true
1,14718,n,raw,0.09091997146606445,true
1,14729,n,raw,6.2674720287323,false
1,14753,n,raw,6.394795179367065,false
1,14769,n,raw,0.033110857009887695,true
1,14782,n,raw,0.033006906509399414,true
1,14785,n,raw,7.779372930526733,false
1,14861,n,raw,0.03790998458862305,true
1,14869,n,raw,0.03809213638305664,true
1,15019,n,raw,0.03886604309082031,true
1,15064,n,raw,7.031946182250977,false
1,15140,n,raw,7.819410085678101,false
1,15141,n,raw,7.918917894363403,false
1,15184,n,raw,7.060987949371338,false
1,15249,n,raw,6.27419900894165,false
1,15264,n,raw,8.189529180526733,false
1,15282,n,raw,6.507568120956421,false
1,15313,n,raw,7.65051007270813,false
1,15357,n,raw,7.295344114303589,false
1,15366,n,raw,7.320609092712402,false
1,15369,n,raw,7.172154903411865,false
1,15385,n,raw,6.515368938446045,false
1,15391,n,raw,6.865131855010986,false
1,15398,n,raw,6.963624954223633,false
1,15401,n,raw,6.755571126937866,false
1,15406,n,raw,7.214293003082275,false
1,15417,n,raw,6.884717226028442,false
1,15440,n,raw,6.880406856536865,false
1,15464,n,raw,6.78804612159729,false
1,15552,n,raw,6.79682993888855,false
1,15693,n,raw,6.7064900398254395,false
1,15747,n,raw,6.468364953994751,false
1,15777,n,raw,6.748473882675171,false
1,15832,n,raw,6.519104957580566,false
1,15889,n,raw,6.322314023971558,false
1,15993,n,raw,6.52897310256958,false
1,15994,n,raw,6.835674047470093,false
1,16028,n,raw,6.568576097488403,false
1,16075,n,raw,6.426270961761475,false
1,16106,n,raw,6.4823338985443115,false
1,16116,n,raw,6.515474796295166,false
1,16125,n,raw,7.059980869293213,false
1,16139,n,raw,6.034669876098633,false
1,16163,n,raw,6.4378252029418945,false
1,16170,n,raw,6.160933971405029,false
1,16183,n,raw,6.692876100540161,false
1,16200,n,raw,6.399460077285767,false
1,16204,n,raw,7.343583106994629,false
1,16232,n,raw,6.227816104888916,false
1,16238,n,raw,6.344712018966675,false
1,16251,n,raw,5.952438116073608,false
1,16253,n,raw,6.02460503578186,false
1,16287,n,raw,6.048264026641846,false
1,16323,n,raw,6.048668146133423,false
1,16340,n,raw,6.961357831954956,false
1,16369,n,raw,6.581601142883301,false
1,16385,n,raw,6.421888828277588,false
1,16389,n,raw,5.990302085876465,false
1,16394,n,raw,5.989563941955566,false
1,16439,n,raw,5.765010118484497,false
1,16519,n,raw,5.911520957946777,false
1,16581,n,raw,5.933337926864624,false
1,16615,n,raw,5.903548002243042,false
1,16623,n,raw,5.867537021636963,false
1,16665,n,raw,5.81754207611084,false
1,16674,n,raw,5.8337721824646,false
1,16723,n,raw,5.845813989639282,false
1,16736,n,raw,5.982563018798828,false
1,16752,n,raw,5.996188163757324,false
1,16772,n,raw,5.558534145355225,false
1,16799,n,raw,5.359468221664429,false
1,16878,n,raw,5.7308149337768555,false
1,16958,n,raw,5.56871485710144,false
1,17010,n,raw,5.52677583694458,false
1,17014,n,raw,6.177199840545654,false
1,17015,n,raw,6.544658899307251,false
1,17037,n,raw,5.530700922012329,false
1,17048,n,raw,6.569255113601685,false
1,17071,n,raw,7.981673002243042,false
1,17102,n,raw,7.277881860733032,false
1,17157,n,raw,5.404551982879639,false
1,17168,n,raw,5.6152448654174805,false
1,17172,n,raw,5.397128105163574,false
1,17209,n,raw,5.426648139953613,false
1,17260,n,raw,5.930746078491211,false
1,17295,n,raw,5.906059980392456,false
1,17314,n,raw,6.352869033813477,false
1,17316,n,raw,6.938508987426758,false
1,17336,n,raw,7.5731470584869385,false
1,17421,n,raw,6.501512050628662,false
1,17449,n,raw,8.072111129760742,false
1,17480,n,raw,7.55768084526062,false
1,17509,n,raw,7.069375038146973,false
1,17525,n,raw,6.591986894607544,false
1,17577,n,raw,6.866674900054932,false
1,17584,n,raw,7.296015024185181,false
1,17587,n,raw,6.815710067749023,false
1,17601,n,raw,7.134806156158447,false
1,17640,n,raw,6.839702129364014,false
1,17647,n,raw,7.433336973190308,false
1,17650,n,raw,7.18980598449707,false
1,17670,n,raw,7.5162389278411865,false
1,17678,n,raw,6.9109930992126465,false
1,17692,n,raw,6.516700983047485,false
1,17744,n,raw,6.912199974060059,false
1,17789,n,raw,6.644905090332031,false
1,17790,n,raw,7.176537990570068,false
1,17796,n,raw,7.361435174942017,false
1,17830,n,raw,6.975928068161011,false
1,17901,n,raw,7.1092188358306885,false
1,17913,n,raw,6.820767879486084,false
1,17937,n,raw,6.4326348304748535,false
1,17941,n,raw,6.463605165481567,false
1,17953,n,raw,6.606082916259766,false
1,17978,n,raw,6.655055999755859,false
1,18005,n,raw,6.4126060009002686,false
1,18053,n,raw,6.36136794090271,false
1,18070,n,raw,7.3842689990997314,false
1,18126,n,raw,6.393095016479492,false
1,18155,n,raw,6.942172050476074,false
1,18169,n,raw,6.1099841594696045,false
1,18226,n,raw,6.1557371616363525,false
1,18266,n,raw,6.175134897232056,false
1,18281,n,raw,6.50042200088501,false
1,18300,n,raw,6.161041975021362,false
1,18330,n,raw,6.158185958862305,false
1,18351,n,raw,5.972929000854492,false
1,18390,n,raw,6.605656862258911,false
1,18430,n,raw,6.172276020050049,false
1,18443,n,raw,6.88946008682251,false
1,18452,n,raw,6.110973119735718,false
1,18465,n,raw,5.928291082382202,false
1,18470,n,raw,6.005401849746704,false
1,18483,n,raw,5.94165301322937,false
1,18508,n,raw,5.769239902496338,false
1,18518,n,raw,5.80423903465271,false
1,18522,n,raw,6.127806901931763,false
1,18527,n,raw,6.03472900390625,false
1,18543,n,raw,6.177200078964233,false
1,18580,n,raw,6.240647077560425,false
1,18609,n,raw,5.808561086654663,false
1,18624,n,raw,5.923772096633911,false
1,18642,n,raw,5.760331153869629,false
1,18691,n,raw,6.1550328731536865,false
1,18709,n,raw,8.395241975784302,false
1,18756,n,raw,7.066303014755249,false
1,18774,n,raw,6.3199968338012695,false
1,18783,n,raw,5.627727031707764,false
1,18822,n,raw,7.572718858718872,false
1,18894,n,raw,5.559473037719727,false
1,18924,n,raw,5.799535036087036,false
1,18960,n,raw,5.455559015274048,false
1,19044,n,raw,5.492686986923218,false
1,19139,n,raw,5.598129987716675,false
1,19190,n,raw,5.252248048782349,false
1,19229,n,raw,6.280416011810303,false
1,19242,n,raw,6.396743059158325,false
